week_start,report_week,side,direction,rank,stock_name,stock_code,value_sgd_m
2023-08-28,28 August 2023,retail,buy,4,CapitaLand Ascott Trust,HMN,12.3160785
2023-08-28,28 August 2023,retail,buy,5,Yangzijiang Shipbuilding,BS6,7.531374
2023-08-28,28 August 2023,retail,buy,6,SIA,C6L,5.75568
2023-08-28,28 August 2023,retail,buy,7,XMH Holdings,BQF,5.4171345
2023-08-28,28 August 2023,retail,buy,8,CDL Hospitality Trusts,J85,4.488745
2023-08-28,28 August 2023,retail,buy,9,Lendlease Global Commercial REIT,JYEU,3.1306835
2023-08-28,28 August 2023,retail,buy,10,Mapletree Pan Asia Commercial Trust,N2IU,3.067353
2023-08-28,28 August 2023,retail,sell,1,OCBC,O39,-18.758003
2023-08-28,28 August 2023,retail,sell,2,Seatrium,S51,-18.3940461
2023-08-28,28 August 2023,retail,sell,3,Keppel Corporation,BN4,-15.68084
2023-08-28,28 August 2023,retail,sell,4,Wilmar International,F34,-10.692454
2023-08-28,28 August 2023,retail,sell,5,DBS,D05,-10.240576
2023-08-28,28 August 2023,retail,sell,6,UMS Holdings,558,-9.04899
2023-08-28,28 August 2023,retail,sell,7,ST Engineering,S63,-7.316172
2023-08-28,28 August 2023,retail,sell,8,UOB,U11,-6.780263
2023-08-28,28 August 2023,retail,sell,9,Mapletree Industrial Trust,ME8U,-6.41583
2023-08-28,28 August 2023,retail,sell,10,SGX,S68,-4.933975
2023-09-04,4 September 2023,institutional,buy,1,Yangzijiang Shipbuilding,BS6,29.776856
2023-09-04,4 September 2023,institutional,buy,2,DBS,D05,19.282555
2023-09-04,4 September 2023,institutional,buy,3,ST Engineering,S63,11.856851
2023-09-04,4 September 2023,institutional,buy,4,OCBC,O39,10.971238
2023-09-04,4 September 2023,institutional,buy,5,UOB,U11,8.875832
2023-09-04,4 September 2023,institutional,buy,6,Genting Singapore,G13,5.222012999999999
2023-09-04,4 September 2023,institutional,buy,7,Thai Beverage,Y92,4.6217195
2023-09-04,4 September 2023,institutional,buy,8,Starhub,CC3,4.033188
2023-09-04,4 September 2023,institutional,buy,9,SGX,S68,3.847592
2023-09-04,4 September 2023,institutional,buy,10,ComfortDelGro,C52,3.729377
2023-09-04,4 September 2023,institutional,sell,1,Singtel,Z74,-18.5415941
2023-09-04,4 September 2023,institutional,sell,2,Sembcorp Industries,U96,-14.786709
2023-09-04,4 September 2023,institutional,sell,3,SIA,C6L,-9.736562000000001
2023-09-04,4 September 2023,institutional,sell,4,Seatrium,S51,-9.560980599999997
2023-09-04,4 September 2023,institutional,sell,5,Venture Corporation,V03,-8.614246
2023-09-04,4 September 2023,institutional,sell,6,Mapletree Pan Asia Commercial Trust,N2IU,-8.165852
2023-09-04,4 September 2023,institutional,sell,7,Lendlease Global Commercial REIT,JYEU,-7.07565
2023-09-04,4 September 2023,institutional,sell,8,Digital Core REIT,DCRU,-6.05760159915
2023-09-04,4 September 2023,institutional,sell,9,SATS,S58,-5.505131
2023-09-04,4 September 2023,institutional,sell,10,CapitaLand Ascott Trust,HMN,-4.3933
2023-09-04,4 September 2023,retail,buy,1,Sembcorp Industries,U96,31.908379
2023-09-04,4 September 2023,retail,buy,2,SIA,C6L,31.644891
2023-09-04,4 September 2023,retail,buy,3,Singtel,Z74,27.9863492
2023-09-04,4 September 2023,retail,buy,4,Venture Corporation,V03,10.066791
2023-09-04,4 September 2023,retail,buy,5,Seatrium,S51,9.226674699999998
2023-09-04,4 September 2023,retail,buy,6,Mapletree Pan Asia Commercial Trust,N2IU,6.329045
2023-09-04,4 September 2023,retail,buy,7,Lendlease Global Commercial REIT,JYEU,5.2959045
2023-09-04,4 September 2023,retail,buy,8,OCBC,O39,4.661992
2023-09-04,4 September 2023,retail,buy,9,Wilmar International,F34,3.839044
2023-09-04,4 September 2023,retail,buy,10,UOB,U11,3.54911
2023-09-04,4 September 2023,retail,sell,1,Yangzijiang Shipbuilding,BS6,-18.285778
2023-09-04,4 September 2023,retail,sell,2,Thai Beverage,Y92,-5.4977165
2023-09-04,4 September 2023,retail,sell,3,UMS Holdings,558,-4.518335
2023-09-04,4 September 2023,retail,sell,4,DBS,D05,-4.285838
2023-09-04,4 September 2023,retail,sell,5,ST Engineering,S63,-3.878518
2023-09-04,4 September 2023,retail,sell,6,Starhub,CC3,-3.790136
2023-09-04,4 September 2023,retail,sell,7,ComfortDelGro,C52,-3.137866
2023-09-04,4 September 2023,retail,sell,8,Yangzijiang Financial,YF8,-2.7008665
2023-09-04,4 September 2023,retail,sell,9,SGX,S68,-2.170061
2023-09-04,4 September 2023,retail,sell,10,Genting Singapore,G13,-1.972754
2023-09-11,11 September 2023,institutional,buy,1,CapitaLand Ascendas REIT,A17U,15.142793
2023-09-11,11 September 2023,institutional,buy,2,UOB,U11,11.534877
2023-09-11,11 September 2023,institutional,buy,3,SIA,C6L,11.144856
2023-09-11,11 September 2023,institutional,buy,4,SGX,S68,10.322434
2023-09-11,11 September 2023,institutional,buy,5,Digital Core REIT,DCRU,7.113412441850002
2023-09-11,11 September 2023,institutional,buy,6,AIMS APAC REIT,O5RU,6.224791
2023-09-11,11 September 2023,institutional,buy,7,ST Engineering,S63,6.119712
2023-09-11,11 September 2023,institutional,buy,8,ComfortDelGro,C52,6.116638
2023-09-11,11 September 2023,institutional,buy,9,Venture Corporation,V03,4.491942
2023-09-11,11 September 2023,institutional,buy,10,OCBC,O39,4.052397
2023-09-11,11 September 2023,institutional,sell,1,Singtel,Z74,-21.4403999
2023-09-11,11 September 2023,institutional,sell,2,Seatrium,S51,-18.6359101
2023-09-11,11 September 2023,institutional,sell,3,Genting Singapore,G13,-17.691051
2023-09-11,11 September 2023,institutional,sell,4,Yangzijiang Shipbuilding,BS6,-13.160044
2023-09-11,11 September 2023,institutional,sell,5,Frasers Logistics & Commercial Trust,BUOU,-12.389009
2023-09-11,11 September 2023,institutional,sell,6,Jardine Cycle & Carriage,C07,-10.976447
2023-09-11,11 September 2023,institutional,sell,7,Jardine Matheson Holdings,J36,-8.886242761399995
2023-09-11,11 September 2023,institutional,sell,8,DBS,D05,-7.389414
2023-09-11,11 September 2023,institutional,sell,9,OUE Commercial REIT,TS0U,-6.2064245
2023-09-11,11 September 2023,institutional,sell,10,Hongkong Land,H78,-5.481082325899997
2023-09-11,11 September 2023,retail,buy,1,Seatrium,S51,17.8474259
2023-09-11,11 September 2023,retail,buy,2,Genting Singapore,G13,9.5903055
2023-09-11,11 September 2023,retail,buy,3,Yangzijiang Shipbuilding,BS6,8.390604
2023-09-11,11 September 2023,retail,buy,4,Frasers Logistics & Commercial Trust,BUOU,8.277387
2023-09-11,11 September 2023,retail,buy,5,Jardine Matheson Holdings,J36,5.160550451500001
2023-09-11,11 September 2023,retail,buy,6,Hongkong Land,H78,4.8415236592
2023-09-11,11 September 2023,retail,buy,7,Jardine Cycle & Carriage,C07,4.090397
2023-09-11,11 September 2023,retail,buy,8,CapitaLand Ascott Trust,HMN,4.060241299999999
2023-09-11,11 September 2023,retail,buy,9,OUE Commercial REIT,TS0U,3.5739055
2023-09-11,11 September 2023,retail,buy,10,Lendlease Global Commercial REIT,JYEU,3.0879825
2023-09-11,11 September 2023,retail,sell,1,DBS,D05,-74.240875
2023-09-11,11 September 2023,retail,sell,2,OCBC,O39,-46.223822
2023-09-11,11 September 2023,retail,sell,3,UOB,U11,-34.168927
2023-09-11,11 September 2023,retail,sell,4,SGX,S68,-26.610292
2023-09-11,11 September 2023,retail,sell,5,ST Engineering,S63,-15.171185
2023-09-11,11 September 2023,retail,sell,6,Keppel Corporation,BN4,-13.273454
2023-09-11,11 September 2023,retail,sell,7,CapitaLand Ascendas REIT,A17U,-8.978871
2023-09-11,11 September 2023,retail,sell,8,CapitaLand Investment,9CI,-6.601348
2023-09-11,11 September 2023,retail,sell,9,Wilmar International,F34,-6.49811
2023-09-11,11 September 2023,retail,sell,10,Frencken Group,E28,-5.211622
2023-09-18,18 September 2023,institutional,buy,1,Singtel,Z74,34.71333970000001
2023-09-18,18 September 2023,institutional,buy,2,SGX,S68,12.389655
2023-09-18,18 September 2023,institutional,buy,3,Sembcorp Industries,U96,7.364813
2023-09-18,18 September 2023,institutional,buy,4,Mapletree Industrial Trust,ME8U,5.773708
2023-09-18,18 September 2023,institutional,buy,5,Jardine Matheson Holdings,J36,5.2451643703
2023-09-18,18 September 2023,institutional,buy,6,Jardine Cycle & Carriage,C07,5.069671
2023-09-18,18 September 2023,institutional,buy,7,Venture Corporation,V03,4.387679
2023-09-18,18 September 2023,institutional,buy,8,Yangzijiang Shipbuilding,BS6,3.803921
2023-09-18,18 September 2023,institutional,buy,9,Mapletree Pan Asia Commercial Trust,N2IU,3.64129
2023-09-18,18 September 2023,institutional,buy,10,Mapletree Logistics Trust,M44U,3.010073
2023-09-18,18 September 2023,institutional,sell,1,DBS,D05,-44.886879
2023-09-18,18 September 2023,institutional,sell,2,UOB,U11,-43.543463
2023-09-18,18 September 2023,institutional,sell,3,SIA,C6L,-25.498822
2023-09-18,18 September 2023,institutional,sell,4,Keppel Corporation,BN4,-15.759346
2023-09-18,18 September 2023,institutional,sell,5,CapitaLand Integrated Commmercial Trust,C38U,-14.736897
2023-09-18,18 September 2023,institutional,sell,6,Thai Beverage,Y92,-14.005747
2023-09-18,18 September 2023,institutional,sell,7,Frasers Logistics & Commercial Trust,BUOU,-9.253317999999998
2023-09-18,18 September 2023,institutional,sell,8,Genting Singapore,G13,-9.0844905
2023-09-18,18 September 2023,institutional,sell,9,City Developments,C09,-7.945974
2023-09-18,18 September 2023,institutional,sell,10,Seatrium,S51,-6.681562599999999
2023-09-18,18 September 2023,retail,buy,1,DBS,D05,45.467289
2023-09-18,18 September 2023,retail,buy,2,UOB,U11,35.746129
2023-09-18,18 September 2023,retail,buy,3,SIA,C6L,31.413381
2023-09-18,18 September 2023,retail,buy,4,Keppel Corporation,BN4,23.917866
2023-09-18,18 September 2023,retail,buy,5,Seatrium,S51,20.4217786
2023-09-18,18 September 2023,retail,buy,6,Thai Beverage,Y92,14.2341495
2023-09-18,18 September 2023,retail,buy,7,OCBC,O39,14.167259
2023-09-18,18 September 2023,retail,buy,8,City Developments,C09,12.477073
2023-09-18,18 September 2023,retail,buy,9,CapitaLand Integrated Commercial Trust,C38U,10.118846
2023-09-18,18 September 2023,retail,buy,10,Genting Singapore,G13,10.0971255
2023-09-18,18 September 2023,retail,sell,1,Singtel,Z74,-21.8240245
2023-09-18,18 September 2023,retail,sell,2,Yangzijiang Shipbuilding,BS6,-12.848391
2023-09-18,18 September 2023,retail,sell,3,SGX,S68,-7.368598
2023-09-18,18 September 2023,retail,sell,4,Mapletree Industrial Trust,ME8U,-4.99003
2023-09-18,18 September 2023,retail,sell,5,UMS Holdings,558,-3.085016
2023-09-18,18 September 2023,retail,sell,6,CapitaLand Ascott Trust,HMN,-2.8434535
2023-09-18,18 September 2023,retail,sell,7,DFI Retail Group Holdings,D01,-2.5766373492
2023-09-18,18 September 2023,retail,sell,8,REX International Holding,5WH,-2.427318899999998
2023-09-18,18 September 2023,retail,sell,9,Singapore Post,S08,-2.271496
2023-09-18,18 September 2023,retail,sell,10,ComfortDelGro,C52,-1.782009
2023-09-25,25 September 2023,institutional,buy,1,OCBC,O39,75.563131
2023-09-25,25 September 2023,institutional,buy,2,DBS,D05,65.952597
2023-09-25,25 September 2023,institutional,buy,3,UOB,U11,29.309379
2023-09-25,25 September 2023,institutional,buy,4,Keppel Corporation,BN4,17.638984
2023-09-25,25 September 2023,institutional,buy,5,ST Engineering,S63,10.488872
2023-09-25,25 September 2023,institutional,buy,6,ComfortDelGro,C52,10.306339
2023-09-25,25 September 2023,institutional,buy,7,Singtel,Z74,8.317217099999999
2023-09-25,25 September 2023,institutional,buy,8,Sembcorp Industries,U96,6.784843
2023-09-25,25 September 2023,institutional,buy,9,Jardine Cycle & Carriage,C07,6.736067
2023-09-25,25 September 2023,institutional,buy,10,Mapletree Logistics Trust,M44U,6.53264
2023-09-25,25 September 2023,institutional,sell,1,SIA,C6L,-33.704076
2023-09-25,25 September 2023,institutional,sell,2,Venture Corporation,V03,-24.28377
2023-09-25,25 September 2023,institutional,sell,3,Yangzijiang Shipbuilding,BS6,-14.318165
2023-09-25,25 September 2023,institutional,sell,4,CapitaLand Investment,9CI,-9.682115
2023-09-25,25 September 2023,institutional,sell,5,Frasers Logistics & Commercial Trust,BUOU,-8.694169
2023-09-25,25 September 2023,institutional,sell,6,City Developments,C09,-7.41223
2023-09-25,25 September 2023,institutional,sell,7,Suntec REIT,T82U,-7.183753
2023-09-25,25 September 2023,institutional,sell,8,Keppel Infrastructure Trust,A7RU,-6.641809
2023-09-25,25 September 2023,institutional,sell,9,NetLink NBN Trust,CJLU,-5.4986055
2023-09-25,25 September 2023,institutional,sell,10,Keppel REIT,K71U,-4.9749705
2023-09-25,25 September 2023,retail,buy,1,SIA,C6L,28.509324
2023-09-25,25 September 2023,retail,buy,2,Venture Corporation,V03,22.436241
2023-09-25,25 September 2023,retail,buy,3,Yangzijiang Shipbuilding,BS6,16.830088
2023-09-25,25 September 2023,retail,buy,4,CapitaLand Investment,9CI,15.845713
2023-09-25,25 September 2023,retail,buy,5,Seatrium,S51,12.1998884
2023-09-25,25 September 2023,retail,buy,6,CapitaLand Integrated Commercial Trust,C38U,10.241048
2023-09-25,25 September 2023,retail,buy,7,City Developments,C09,8.349635
2023-09-25,25 September 2023,retail,buy,8,Genting Singapore,G13,8.174101
2023-09-25,25 September 2023,retail,buy,9,Keppel Infrastructure Trust,A7RU,6.201392
2023-09-25,25 September 2023,retail,buy,10,Suntec REIT,T82U,6.143904
2023-09-25,25 September 2023,retail,sell,1,OCBC,O39,-25.900771
2023-09-25,25 September 2023,retail,sell,2,ComfortDelGro,C52,-11.070733
2023-09-25,25 September 2023,retail,sell,3,Thai Beverage,Y92,-10.659211
2023-09-25,25 September 2023,retail,sell,4,UMS Holdings,558,-8.739013
2023-09-25,25 September 2023,retail,sell,5,Keppel Corporation,BN4,-8.26214
2023-09-25,25 September 2023,retail,sell,6,Golden Agri-Resources,E5H,-7.000338
2023-09-25,25 September 2023,retail,sell,7,SATS,S58,-6.398605
2023-09-25,25 September 2023,retail,sell,8,ST Engineering,S63,-5.498791
2023-09-25,25 September 2023,retail,sell,9,Hongkong Land,H78,-4.821841103300001
2023-09-25,25 September 2023,retail,sell,10,AEM Holdings,AWX,-4.758863
2023-10-02,2 October 2023,institutional,buy,1,OCBC,O39,76.557732
2023-10-02,2 October 2023,institutional,buy,2,DBS,D05,76.252799
2023-10-02,2 October 2023,institutional,buy,3,UOB,U11,31.767166
2023-10-02,2 October 2023,institutional,buy,4,CapitaLand Investment,9CI,15.650445
2023-10-02,2 October 2023,institutional,buy,5,Singtel,Z74,9.461720899999998
2023-10-02,2 October 2023,institutional,buy,6,SGX,S68,9.108243
2023-10-02,2 October 2023,institutional,buy,7,UMS Holdings,558,7.485922
2023-10-02,2 October 2023,institutional,buy,8,ST Engineering,S63,7.306564
2023-10-02,2 October 2023,institutional,buy,9,ComfortDelGro,C52,6.123797
2023-10-02,2 October 2023,institutional,buy,10,Jardine Matheson Holdings,J36,4.247919985299998
2023-10-02,2 October 2023,institutional,sell,1,Thai Beverage,Y92,-24.4476135
2023-10-02,2 October 2023,institutional,sell,2,Seatrium,S51,-9.942930900000002
2023-10-02,2 October 2023,institutional,sell,3,CapitaLand Ascott Trust,HMN,-9.3931315
2023-10-02,2 October 2023,institutional,sell,4,CapitaLand Ascendas REIT,A17U,-8.763238
2023-10-02,2 October 2023,institutional,sell,5,Mapletree Logistics Trust,M44U,-7.868976
2023-10-02,2 October 2023,institutional,sell,6,Lendlease Global Commercial REIT,JYEU,-7.0200855
2023-10-02,2 October 2023,institutional,sell,7,Yangzijiang Shipbuilding,BS6,-6.727889
2023-10-02,2 October 2023,institutional,sell,8,CapitaLand Integrated Commercial Trust,C38U,-6.281556
2023-10-02,2 October 2023,institutional,sell,9,Keppel REIT,K71U,-5.3810195
2023-10-02,2 October 2023,institutional,sell,10,Frasers Centrepoint Trust,J69U,-5.213154
2023-10-02,2 October 2023,retail,buy,1,Keppel Corporation,BN4,32.098204
2023-10-02,2 October 2023,retail,buy,2,Seatrium,S51,27.9881949
2023-10-02,2 October 2023,retail,buy,3,UOB,U11,25.04826
2023-10-02,2 October 2023,retail,buy,4,Thai Beverage,Y92,18.6017485
2023-10-02,2 October 2023,retail,buy,5,CapitaLand Integrated Commercial Trust,C38U,15.440571
2023-10-02,2 October 2023,retail,buy,6,CapitaLand Ascendas REIT,A17U,15.42981
2023-10-02,2 October 2023,retail,buy,7,DBS,D05,14.490358
2023-10-02,2 October 2023,retail,buy,8,Mapletree Logistics Trust,M44U,13.801956
2023-10-02,2 October 2023,retail,buy,9,Singtel,Z74,13.511978
2023-10-02,2 October 2023,retail,buy,10,Sembcorp Industries,U96,11.632463
2023-10-02,2 October 2023,retail,sell,1,OCBC,O39,-19.996699
2023-10-02,2 October 2023,retail,sell,2,UMS Holdings,558,-8.103011
2023-10-02,2 October 2023,retail,sell,3,ComfortDelGro,C52,-4.925118
2023-10-02,2 October 2023,retail,sell,4,iFast Corporation,AIY,-1.720393
2023-10-02,2 October 2023,retail,sell,5,Best World International,CGN,-1.664374
2023-10-02,2 October 2023,retail,sell,6,Frasers Hospitality Trust,ACV,-0.8299535
2023-10-02,2 October 2023,retail,sell,7,Singapore Post,S08,-0.80423
2023-10-02,2 October 2023,retail,sell,8,QAF,Q01,-0.7852435
2023-10-02,2 October 2023,retail,sell,9,Nanofilm Technologies International,MZH,-0.771314
2023-10-02,2 October 2023,retail,sell,10,Food Empire Holdings,F03,-0.7008009999999999
2023-10-09,9 October 2023,institutional,buy,1,OCBC,O39,45.602578
2023-10-09,9 October 2023,institutional,buy,2,Yangzijiang Shipbuilding,BS6,15.120736
2023-10-09,9 October 2023,institutional,buy,3,ST Engineering,S63,13.561489
2023-10-09,9 October 2023,institutional,buy,4,SGX,S68,7.411991
2023-10-09,9 October 2023,institutional,buy,5,AEM Holdings,AWX,7.244991
2023-10-09,9 October 2023,institutional,buy,6,Seatrium,S51,7.082574100000003
2023-10-09,9 October 2023,institutional,buy,7,Cortina Holdings,C41,6.0674
2023-10-09,9 October 2023,institutional,buy,8,UMS Holdings,558,5.96246
2023-10-09,9 October 2023,institutional,buy,9,ComfortDelGro,C52,5.874255
2023-10-09,9 October 2023,institutional,buy,10,SATS,S58,3.474806
2023-10-09,9 October 2023,institutional,sell,1,DBS,D05,-29.363776
2023-10-09,9 October 2023,institutional,sell,2,UOB,U11,-22.105697
2023-10-09,9 October 2023,institutional,sell,3,Singtel,Z74,-18.15056030000001
2023-10-09,9 October 2023,institutional,sell,4,SIA,C6L,-16.726449
2023-10-09,9 October 2023,institutional,sell,5,Wilmar International,F34,-13.779718
2023-10-09,9 October 2023,institutional,sell,6,Sembcorp Industries,U96,-13.225161
2023-10-09,9 October 2023,institutional,sell,7,Jardine Matheson Holdings,J36,-8.058042225600001
2023-10-09,9 October 2023,institutional,sell,8,Hongkong Land,H78,-6.9033279507
2023-10-09,9 October 2023,institutional,sell,9,Mapletree Logistics Trust,M44U,-6.747043
2023-10-09,9 October 2023,institutional,sell,10,Keppel Corporation,BN4,-5.083377
2023-10-09,9 October 2023,retail,buy,1,SIA,C6L,11.93155
2023-10-09,9 October 2023,retail,buy,2,Jardine Matheson Holdings,J36,6.7681231918
2023-10-09,9 October 2023,retail,buy,3,Sembcorp Industries,U96,6.300986
2023-10-09,9 October 2023,retail,buy,4,Sheng Siong Group,OV8,4.439591
2023-10-09,9 October 2023,retail,buy,5,Venture Corporation,V03,3.759764
2023-10-09,9 October 2023,retail,buy,6,Wilmar International,F34,3.619486
2023-10-09,9 October 2023,retail,buy,7,Keppel REIT,K71U,2.7970295
2023-10-09,9 October 2023,retail,buy,8,Suntec REIT,T82U,2.484491
2023-10-09,9 October 2023,retail,buy,9,Frasers Logistics & Commercial Trust,BUOU,2.459601
2023-10-09,9 October 2023,retail,buy,10,CapitaLand Ascott Trust,HMN,1.924407
2023-10-09,9 October 2023,retail,sell,1,OCBC,O39,-84.72588
2023-10-09,9 October 2023,retail,sell,2,DBS,D05,-30.932585
2023-10-09,9 October 2023,retail,sell,3,ST Engineering,S63,-16.728367
2023-10-09,9 October 2023,retail,sell,4,SGX,S68,-14.899157
2023-10-09,9 October 2023,retail,sell,5,CapitaLand Investment,9CI,-12.285841
2023-10-09,9 October 2023,retail,sell,6,AEM Holdings,AWX,-11.036703
2023-10-09,9 October 2023,retail,sell,7,UOB,U11,-9.688009
2023-10-09,9 October 2023,retail,sell,8,ComfortDelGro,C52,-9.213787
2023-10-09,9 October 2023,retail,sell,9,Keppel Corporation,BN4,-8.234793
2023-10-09,9 October 2023,retail,sell,10,UMS Holdings,558,-6.143886
2023-10-16,16 October 2023,institutional,buy,1,OCBC,O39,29.404715
